event_id,total_running_time,heart_rate_stop,avg_hr,avg_speed,avg_temp
686,586,136,143.1550305,12.26827182,15
453,587,111,135.5776993,12.19491558,9
560,588,145,148.804205,12.04383926,17
407,589,164,156.4071856,15.57675449,17
290,591,158,154.6904594,11.93482177,9
571,591,150,147.063004,11.83610958,16
593,591,147,139.5662898,11.85406865,19
676,592,150,136.6160355,11.42385157,24
687,593,139,143.0897803,11.90535939,22
339,594,162,139.6171783,12.95794179,15
413,594,115,158.6134715,15.45156933,29
597,595,139,147.3165171,12.2914424,25
243,596,155,151.7248996,13.3635759,-6
617,596,133,148.2345854,11.00028567,30
483,597,146,142.6484065,12.67416286,9
44,601,158,156.3614953,14.42921688,7
562,601,153,146.4650073,12.95960657,4
484,604,108,135.808958,11.43509726,5
823,606,132,138.5452236,12.08530976,21
601,609,145,151.5185766,12.03512281,24
612,609,143,152.6090555,11.82362162,27
125,610,155,157.0535588,12.17706216,22
142,610,174,163.4546314,16.73681813,21
88,611,168,168.2782324,12.32521571,8
568,611,153,136.1166961,11.33732169,11
191,613,148,152.7274011,12.6548161,2
299,614,125,153.7496635,12.55786018,15
41,615,149,147.227519,12.54318397,2
21,616,137,134.9046653,12.52254888,24
29,617,154,152.5630281,12.54418169,8
138,617,175,156.9331976,15.20062974,23
243,617,161,151.7248996,13.3635759,-6
417,618,153,136.3214719,12.10536233,20
478,618,155,134.6162162,11.13113201,1
587,620,148,147.4953429,12.59395687,17
803,620,135,135.4876777,10.88275905,11
658,622,138,140.3690023,11.58462727,26
669,622,135,154.3420411,14.12445141,28
21,623,126,134.9046653,12.52254888,24
569,623,135,133.8945445,11.25614471,8
25,624,137,136.8131289,11.79161629,22
239,624,154,143.7649805,13.2274198,
88,627,141,168.2782324,12.32521571,8
411,628,127,126.723487,12.11841755,20
293,630,144,154.1002132,12.77916716,21
297,632,165,148.6532731,12.03950819,19
692,633,134,129.5729043,11.351641,25
405,634,123,124.305033,11.00503162,23
327,640,122,142.4539326,12.76870674,14
339,640,133,139.6171783,12.95794179,15
210,642,154,146.3213744,12.49045403,3
629,645,165,150.9587284,11.26131144,26
27,646,138,142.3197851,12.18187442,21
394,647,145,131.0369108,12.39664191,25
575,647,149,154.5339196,11.58307688,8
231,650,151,152.8774617,13.56997287,-12
578,650,138,146.1303754,11.7712854,7
396,652,166,142.1334702,14.70209877,25
514,652,140,139.5167611,12.27525977,0
454,653,159,144.9427046,11.92273943,3
624,655,137,137.5638186,11.45548291,26
58,656,161,152.8408987,13.5253513,1
710,659,148,139.8891844,11.91775053,11
835,659,146,154.8328321,12.8137994,20
264,660,173,159.351341,16.0655131,5
163,663,152,161.2394708,14.59632149,21
509,663,156,159.5567686,12.79447331,2
497,665,159,162.7599289,14.98121181,1
388,666,109,113.0173954,10.33265501,24
387,667,135,136.7578046,12.10413353,29
461,667,155,141.7818182,11.67475304,1
70,669,150,154.745886,13.25632251,-1
580,669,141,140.3149171,11.58190856,8
605,672,136,142.2888889,12.20021799,16
181,673,147,148.3735882,12.73259322,13
381,674,137,133.1346633,11.5817968,30
599,676,136,140.8831397,11.33928836,29
618,676,120,135.9792403,11.02112814,23
237,677,142,138.6553641,12.05199956,2
672,677,133,142.270775,11.58851653,22
293,678,141,154.1002132,12.77916716,21
619,679,129,139.8797771,10.99316375,25
19,680,158,147.1717105,11.82261848,14
293,680,154,154.1002132,12.77916716,21
333,682,123,151.2302826,13.80920219,19
293,683,141,154.1002132,12.77916716,21
448,683,124,131.3169919,11.41928567,8
306,686,197,154.1877627,15.75150935,18
264,688,161,159.351341,16.0655131,5
264,688,156,159.351341,16.0655131,5
47,689,160,160.3270349,13.46869884,2
623,689,129,139.0111871,11.44366613,30
21,691,142,134.9046653,12.52254888,24
163,692,144,161.2394708,14.59632149,21
480,694,136,147.7496439,11.60891923,8
239,695,127,143.7649805,13.2274198,
592,696,133,138.4963156,11.19528687,25
573,697,139,152.611755,12.40211712,26
290,698,159,154.6904594,11.93482177,9
626,698,139,154.7532391,12.24782259,30
290,700,155,154.6904594,11.93482177,9
400,700,126,124.564346,11.27125633,24
339,701,156,139.6171783,12.95794179,15
581,701,147,141.8521303,12.46778256,9
607,702,150,138.6397466,11.31168527,21
396,703,167,142.1334702,14.70209877,25
209,705,162,154.1025595,12.07064157,0
186,706,173,159.4518037,15.15766497,11
413,706,142,158.6134715,15.45156933,29
86,708,153,156.4048641,13.65217854,4
583,708,170,150.2539219,12.86167968,23
256,710,147,140.150771,12.70206,-4
632,710,157,159.4849878,12.54627363,33
9,711,147,153.6259887,12.05757559,15
96,712,163,163.5007496,13.8260468,8
101,712,160,169.8038741,12.94325956,2
579,713,141,152.9274599,13.58003819,15
583,714,167,150.2539219,12.86167968,23
625,714,130,141.0831522,11.27346261,29
317,716,138,135.8016194,12.00831255,16
484,716,161,135.808958,11.43509726,5
135,717,167,155.7290363,15.85348536,24
224,720,158,162.8968354,12.3825441,-3
301,722,143,141.4507175,11.53964017,16
644,722,136,134.0286275,11.46109976,26
301,724,138,141.4507175,11.53964017,16
411,725,119,126.723487,12.11841755,20
161,727,168,164.6705927,12.94125435,30
253,727,169,155.6612815,12.38155031,-4
232,728,151,144.615493,11.02947718,-25
776,729,148,135.3754181,9.687229766,0
17,731,161,135.2583047,10.10541781,17
626,731,102,154.7532391,12.24782259,30
648,732,122,124.3860252,10.98772784,22
708,734,143,138.7173469,11.70572557,6
312,736,132,136.8146311,11.85785319,27
703,737,134,141.7186188,11.04527541,17
396,738,163,142.1334702,14.70209877,25
681,738,143,150.8111965,12.82400132,23
591,739,126,133.0942207,10.80352056,26
243,740,132,151.7248996,13.3635759,-6
264,742,163,159.351341,16.0655131,5
218,743,165,163.6212858,12.78503533,-5
351,743,165,162.3053333,12.159984,22
244,747,150,150.1240135,13.03189448,0
275,747,131,140.5686783,11.93234551,5
236,748,158,151.2514286,13.91136136,3
592,748,148,138.4963156,11.19528687,25
86,749,154,156.4048641,13.65217854,4
573,750,135,152.611755,12.40211712,26
831,750,131,143.3188406,11.41569012,18
230,751,158,155.7287523,13.08640199,-8
640,751,134,146.7283455,12.12308369,27
256,753,129,140.150771,12.70206,-4
670,753,160,146.1532928,13.29324604,25
351,754,156,162.3053333,12.159984,22
509,755,155,159.5567686,12.79447331,2
687,756,147,143.0897803,11.90535939,22
142,759,172,163.4546314,16.73681813,21
186,759,171,159.4518037,15.15766497,11
821,759,154,138.7921609,11.80433966,14
587,760,155,147.4953429,12.59395687,17
660,760,144,151.977494,13.65589691,23
74,761,142,159.8856224,14.2933593,11
327,762,138,142.4539326,12.76870674,14
581,762,147,141.8521303,12.46778256,9
649,762,145,141.6891534,12.18564142,28
45,763,154,153.4091125,12.49329853,5
219,763,157,154.497555,13.23984279,0
319,763,125,139.4069952,12.14284781,17
405,765,119,124.305033,11.00503162,23
306,766,164,154.1877627,15.75150935,18
396,767,146,142.1334702,14.70209877,25
585,767,148,138.4226295,11.67174989,15
611,768,135,139.5548545,11.06759033,31
646,768,133,136.4680015,11.89295583,20
27,770,137,142.3197851,12.18187442,21
142,770,173,163.4546314,16.73681813,21
249,770,147,147.6396166,12.12632741,-1
327,770,122,142.4539326,12.76870674,14
610,770,148,144.8961749,11.49045653,25
513,771,148,149.0662177,13.03614686,4
665,773,135,143.5741643,12.3166114,24
70,775,116,154.745886,13.25632251,-1
564,775,149,146.8555766,12.53359469,6
186,777,176,159.4518037,15.15766497,11
225,777,169,158.6851595,14.08235784,-5
281,777,131,126.4245283,10.94288724,11
58,778,166,152.8408987,13.5253513,1
550,780,160,145.0559918,12.15409778,1
124,782,146,157.015691,13.43178576,18
754,783,149,149.1051931,12.64456618,1
258,786,152,142.3249391,12.95713501,0
301,786,134,141.4507175,11.53964017,16
320,786,167,154.1055156,15.44344536,15
513,786,164,149.0662177,13.03614686,4
683,786,141,142.2087576,11.9734306,18
497,787,166,162.7599289,14.98121181,1
607,787,156,138.6397466,11.31168527,21
572,788,141,139.7391823,11.65189091,10
688,789,150,148.2147947,11.53261943,17
237,790,148,138.6553641,12.05199956,2
633,791,139,149.6162676,13.09309408,24
138,792,171,156.9331976,15.20062974,23
582,792,133,141.53125,11.93411586,14
145,794,149,149.2709114,14.4985903,20
666,797,119,127.9903174,10.76990446,29
619,800,124,139.8797771,10.99316375,25
565,801,149,143.8994073,12.31715324,16
128,802,173,166.6530899,13.02963876,32
755,802,132,143.8334201,12.32377449,2
145,803,153,149.2709114,14.4985903,20
477,803,151,142.5822864,11.69710101,5
299,804,162,153.7496635,12.55786018,15
379,804,130,112.8872215,10.26521746,24
657,804,143,148.8694648,11.7695663,30
712,804,129,141.8499096,11.43291377,7
39,805,148,153.7267809,14.22195361,4
350,805,135,134.3880699,12.08442408,25
557,808,160,133.4164692,11.77501777,9
584,812,139,135.7148453,11.9700973,19
656,812,138,142.4051891,11.34577291,26
805,812,138,139.9891447,11.87186092,14
626,813,96,154.7532391,12.24782259,30
424,815,135,133.2035637,11.91873469,22
250,816,170,175.8231047,11.653187,0
803,817,133,135.4876777,10.88275905,11
811,818,146,147.9395589,12.67819929,16
126,822,172,164.1869424,14.06810511,22
674,822,133,141.4364833,12.19855193,25
641,823,127,134.0667441,11.71085955,24
713,823,145,138.3207237,11.31661761,8
135,825,164,155.7290363,15.85348536,24
101,826,144,169.8038741,12.94325956,2
207,826,158,157.676485,12.70128778,-2
379,826,136,112.8872215,10.26521746,24
604,826,135,140.9186239,11.25432024,22
243,827,155,151.7248996,13.3635759,-6
351,827,143,162.3053333,12.159984,22
484,828,129,135.808958,11.43509726,5
568,828,130,136.1166961,11.33732169,11
772,828,142,159.2233989,12.89047388,0
123,830,140,143.6781726,12.0574571,22
694,830,139,141.2464205,11.63201914,13
695,830,143,146.3031693,12.03821431,12
86,831,153,156.4048641,13.65217854,4
249,831,103,147.6396166,12.12632741,-1
772,831,151,159.2233989,12.89047388,0
616,832,129,135.8327957,11.24920258,20
263,835,135,141.4714202,12.22440919,7
3,837,154,156.4921384,13.42871132,
436,838,136,145.2131404,12.81763535,8
569,838,138,133.8945445,11.25614471,8
614,838,130,136.1401548,11.66404127,21
110,840,156,156.9107143,14.20249176,16
319,842,159,139.4069952,12.14284781,17
306,843,171,154.1877627,15.75150935,18
424,844,134,133.2035637,11.91873469,22
638,844,128,133.9193217,12.06376095,26
303,845,144,149.6460797,12.66235112,10
396,845,165,142.1334702,14.70209877,25
719,845,162,155.1047516,12.92465054,11
564,846,135,146.8555766,12.53359469,6
613,846,130,140.6692876,11.38949786,19
443,847,131,133.1828645,11.33681893,11
588,847,140,143.8118514,12.50280721,16
763,847,140,141.7130435,11.87127384,1
307,850,140,143.5063902,12.4572761,24
582,852,138,141.53125,11.93411586,14
493,854,144,145.5803903,11.84704294,3
575,854,146,154.5339196,11.58307688,8
70,855,113,154.745886,13.25632251,-1
186,855,170,159.4518037,15.15766497,11
310,855,132,131.5135422,11.3657009,21
669,855,165,154.3420411,14.12445141,28
70,856,123,154.745886,13.25632251,-1
133,857,163,160.0920716,13.30483857,27
606,857,119,134.6039861,11.17817192,18
652,857,147,149.296372,11.77471978,26
654,858,145,143.2450871,11.95366601,23
125,859,142,157.0535588,12.17706216,22
217,861,160,152.3493906,13.59846407,-4
86,862,123,156.4048641,13.65217854,4
249,863,145,147.6396166,12.12632741,-1
229,864,165,154.4663986,13.24942056,-6
556,865,139,142.2152847,11.99152638,5
226,867,162,158.4130627,14.21131176,-8
667,868,138,148.4574326,12.18129512,27
835,868,88,154.8328321,12.8137994,20
671,869,128,132.0570583,11.17135841,22
178,870,183,158.8602251,14.00897399,17
604,870,130,140.9186239,11.25432024,22
84,873,150,154.0247295,13.88771499,0
248,874,117,145.9598863,13.12178698,1
652,877,149,149.296372,11.77471978,26
23,878,160,153.0618893,14.41774788,14
135,878,170,155.7290363,15.85348536,24
576,879,161,147.4588071,11.56513179,14
135,880,119,155.7290363,15.85348536,24
301,880,138,141.4507175,11.53964017,16
9,884,141,153.6259887,12.05757559,15
832,884,144,138.5223325,11.34720803,14
488,887,154,152.340274,12.82628121,-1
581,888,149,141.8521303,12.46778256,9
417,889,148,136.3214719,12.10536233,20
243,890,152,151.7248996,13.3635759,-6
416,890,127,127.1783701,11.82878073,25
478,891,132,134.6162162,11.13113201,1
680,891,145,141.4230977,12.32863616,21
684,891,132,139.8482232,12.21068708,18
407,892,181,156.4071856,15.57675449,17
662,892,121,127.1428073,10.84690157,25
85,895,158,150.8939567,13.23366773,-6
393,896,145,143.0461049,12.49604833,30
223,897,149,149.686976,12.9575128,0
513,898,150,149.0662177,13.03614686,4
362,899,137,136.1409266,13.05230734,24
470,901,134,128.9831844,11.04198697,10
474,901,115,128.0783875,9.993264745,2
645,901,165,144.8565084,12.42341305,19
29,902,109,152.5630281,12.54418169,8
96,902,151,163.5007496,13.8260468,8
248,902,146,145.9598863,13.12178698,1
267,902,152,152.6960519,13.04170856,8
305,902,154,145.2950474,12.98997345,15
156,904,156,151.4870993,14.28048646,24
237,906,145,138.6553641,12.05199956,2
440,906,135,140.0800395,11.93315336,9
502,908,146,146.8860927,12.50144424,-1
591,908,135,133.0942207,10.80352056,26
248,909,142,145.9598863,13.12178698,1
263,909,138,141.4714202,12.22440919,7
381,909,137,133.1346633,11.5817968,30
563,909,157,152.8030903,13.5358046,8
702,910,123,139.7406699,10.98452428,25
24,911,152,154.3619925,12.14122743,18
318,912,142,146.0843069,12.86701838,17
453,913,136,135.5776993,12.19491558,9
320,914,171,154.1055156,15.44344536,15
103,916,145,155.8267148,12.3746761,2
480,917,147,147.7496439,11.60891923,8
306,921,172,154.1877627,15.75150935,18
453,921,128,135.5776993,12.19491558,9
556,921,152,142.2152847,11.99152638,5
808,921,156,148.3564785,12.0847347,20
145,924,174,149.2709114,14.4985903,20
138,925,170,156.9331976,15.20062974,23
557,929,123,133.4164692,11.77501777,9
161,930,167,164.6705927,12.94125435,30
669,930,168,154.3420411,14.12445141,28
23,931,157,153.0618893,14.41774788,14
826,931,143,141.0436469,12.08379631,24
95,935,145,157.7890625,12.71941108,3
694,936,132,141.2464205,11.63201914,13
186,937,172,159.4518037,15.15766497,11
121,938,148,163.4134955,13.99733103,24
226,938,148,158.4130627,14.21131176,-8
776,939,134,135.3754181,9.687229766,0
98,940,148,156.0903294,12.75455133,9
156,940,162,151.4870993,14.28048646,24
558,941,130,142.004771,11.40661546,6
603,941,124,134.8995357,11.0924358,21
210,943,155,146.3213744,12.49045403,3
327,943,146,142.4539326,12.76870674,14
562,943,152,146.4650073,12.95960657,4
571,943,142,147.063004,11.83610958,16
651,947,143,146.0484689,11.14136702,31
101,949,154,169.8038741,12.94325956,2
396,950,167,142.1334702,14.70209877,25
535,950,156,140.9521853,10.95394701,3
135,952,171,155.7290363,15.85348536,24
339,952,141,139.6171783,12.95794179,15
835,952,140,154.8328321,12.8137994,20
598,955,147,154.2317808,11.91046388,21
675,956,142,143.3512807,11.38810601,29
413,957,171,158.6134715,15.45156933,29
485,957,144,150.6505017,12.40069365,6
580,957,131,140.3149171,11.58190856,8
618,957,136,135.9792403,11.02112814,23
239,959,147,143.7649805,13.2274198,
372,959,143,140.7526602,12.38829208,34
476,960,133,139.2009536,12.12095616,3
822,960,136,142.1102842,11.9294511,24
609,961,135,140.9433962,11.07445489,26
692,961,132,129.5729043,11.351641,25
264,962,165,159.351341,16.0655131,5
11,965,143,138.4541667,12.024105,16
105,966,159,161.3524664,12.00021094,4
604,966,128,140.9186239,11.25432024,22
23,968,155,153.0618893,14.41774788,14
271,969,168,164.1253223,12.39227317,
444,969,142,127.3329601,11.52190075,16
606,971,120,134.6039861,11.17817192,18
560,972,142,148.804205,12.04383926,17
588,972,142,143.8118514,12.50280721,16
385,973,136,148.2893543,14.19464921,23
281,974,121,126.4245283,10.94288724,11
535,974,156,140.9521853,10.95394701,3
145,975,167,149.2709114,14.4985903,20
203,975,155,159.1853699,14.60824272,1
419,975,138,133.3709199,12.714673,21
239,977,156,143.7649805,13.2274198,
228,979,158,160.7869885,13.43828248,-13
509,979,154,159.5567686,12.79447331,2
648,981,123,124.3860252,10.98772784,22
301,982,136,141.4507175,11.53964017,16
263,983,137,141.4714202,12.22440919,7
27,984,147,142.3197851,12.18187442,21
206,984,153,152.0646617,12.47342941,2
200,986,156,159.723779,13.1166,5
210,991,145,146.3213744,12.49045403,3
283,991,167,156.2475655,15.77736404,4
576,991,139,147.4588071,11.56513179,14
596,992,145,147.7573681,11.60783605,35
661,994,125,134.175117,10.73866661,24
328,995,159,155.2241379,14.00807055,15
306,996,176,154.1877627,15.75150935,18
307,997,140,143.5063902,12.4572761,24
407,997,173,156.4071856,15.57675449,17
538,997,151,153.9642737,11.98583588,0
324,998,180,172.8857715,16.40391944,21
567,999,144,140.1416838,12.12138577,5
31,1000,160,156.5321285,12.36776024,6
61,1000,168,165.848329,15.05960823,6
256,1000,134,140.150771,12.70206,-4
359,1000,145,144.0622407,12.13536281,28
644,1002,138,134.0286275,11.46109976,26
354,1003,153,155.9744501,14.66009376,24
396,1007,167,142.1334702,14.70209877,25
462,1007,133,137.5573277,12.08770637,4
32,1008,154,154.3617443,11.45392983,2
159,1008,137,148.991606,12.91908798,20
671,1008,125,132.0570583,11.17135841,22
186,1009,174,159.4518037,15.15766497,11
90,1011,147,151.6328125,11.6968875,2
136,1011,144,136.8065476,11.92417143,23
293,1011,155,154.1002132,12.77916716,21
398,1011,152,151.7238112,12.16203495,23
544,1014,150,145.5403138,12.65257103,10
660,1015,140,151.977494,13.65589691,23
243,1016,159,151.7248996,13.3635759,-6
327,1016,112,142.4539326,12.76870674,14
453,1016,132,135.5776993,12.19491558,9
257,1020,144,147.5862228,12.0639828,-1
258,1020,132,142.3249391,12.95713501,0
669,1020,170,154.3420411,14.12445141,28
212,1022,165,154.0117754,13.01687772,3
235,1024,168,162.9964758,15.58666385,4
381,1024,143,133.1346633,11.5817968,30
535,1024,126,140.9521853,10.95394701,3
719,1024,159,155.1047516,12.92465054,11
499,1026,142,144.4975978,12.4185558,-2
577,1026,142,148.7532051,12.548362,9
595,1026,143,148.6330325,12.38963134,15
711,1026,138,149.8503903,12.79303556,15
615,1027,161,141.8532533,11.53285722,21
708,1027,138,138.7173469,11.70572557,6
145,1028,143,149.2709114,14.4985903,20
594,1028,148,150.4772932,11.49328746,19
632,1028,149,159.4849878,12.54627363,33
66,1029,154,151.6160584,13.02983737,1
707,1029,124,137.8327039,11.3032142,12
381,1030,134,133.1346633,11.5817968,30
109,1032,161,156.8921371,12.33787658,18
547,1033,138,160.2321083,11.88356867,6
137,1034,167,165.3229833,13.99224219,27
419,1034,150,133.3709199,12.714673,21
589,1035,136,140.4366293,11.20080284,23
563,1036,155,152.8030903,13.5358046,8
52,1037,146,152.2789116,13.79562041,2
336,1038,142,138.2307692,12.29114446,25
257,1039,135,147.5862228,12.0639828,-1
362,1039,148,136.1409266,13.05230734,24
258,1041,132,142.3249391,12.95713501,0
633,1041,132,149.6162676,13.09309408,24
488,1042,108,152.340274,12.82628121,-1
216,1045,164,165.2325777,14.91045945,10
10,1046,174,165.4359465,16.41009407,15
188,1046,160,159.9779099,15.06375379,10
319,1047,115,139.4069952,12.14284781,17
559,1047,155,151.0621741,12.40170968,12
210,1050,152,146.3213744,12.49045403,3
302,1051,133,146.9779769,12.84908264,10
582,1053,130,141.53125,11.93411586,14
226,1054,155,158.4130627,14.21131176,-8
327,1054,142,142.4539326,12.76870674,14
457,1054,119,137.3216208,11.62555442,5
45,1057,154,153.4091125,12.49329853,5
642,1057,142,150.8884688,11.999831,23
36,1058,143,149.4401089,13.80828675,5
117,1058,160,160.077783,13.62924117,14
49,1061,175,167.9284369,16.93899661,4
234,1061,163,158.9641834,14.5399255,9
43,1062,152,154.2322893,12.37423998,4
442,1062,156,153.0657954,13.60284254,17
571,1063,134,147.063004,11.83610958,16
244,1064,146,150.1240135,13.03189448,0
484,1064,137,135.808958,11.43509726,5
23,1065,159,153.0618893,14.41774788,14
203,1065,163,159.1853699,14.60824272,1
347,1066,155,149.8834356,13.43652831,25
96,1067,166,163.5007496,13.8260468,8
182,1067,171,165.8900826,14.88449752,14
571,1067,137,147.063004,11.83610958,16
33,1068,177,171.3216561,14.32524459,4
387,1069,136,136.7578046,12.10413353,29
640,1069,137,146.7283455,12.12308369,27
560,1070,142,148.804205,12.04383926,17
473,1071,179,168.0774254,16.9158694,2
94,1072,162,158.6023529,13.83798155,7
185,1072,167,164.4760746,14.23734068,9
572,1072,148,139.7391823,11.65189091,10
583,1072,150,150.2539219,12.86167968,23
769,1072,125,130.3586767,11.30669739,0
826,1072,147,141.0436469,12.08379631,24
320,1073,174,154.1055156,15.44344536,15
535,1073,153,140.9521853,10.95394701,3
686,1074,151,143.1550305,12.26827182,15
306,1075,171,154.1877627,15.75150935,18
396,1076,148,142.1334702,14.70209877,25
471,1076,165,149.5601323,12.30951238,6
581,1077,145,141.8521303,12.46778256,9
622,1077,164,155.4139665,11.09991419,28
45,1078,150,153.4091125,12.49329853,5
178,1079,156,158.8602251,14.00897399,17
575,1079,155,154.5339196,11.58307688,8
562,1081,143,146.4650073,12.95960657,4
472,1084,160,161.2582057,12.87400175,6
289,1085,143,143.3810538,12.60505609,23
591,1085,138,133.0942207,10.80352056,26
6,1086,167,144.8876781,14.83615977,18
352,1086,176,165.2861086,16.64861564,21
667,1088,139,148.4574326,12.18129512,27
684,1088,134,139.8482232,12.21068708,18
186,1089,173,159.4518037,15.15766497,11
444,1089,138,127.3329601,11.52190075,16
454,1089,156,144.9427046,11.92273943,3
665,1089,136,143.5741643,12.3166114,24
431,1090,121,129.8381743,10.48406426,16
496,1091,163,155.1664342,13.77065774,-1
557,1091,158,133.4164692,11.77501777,9
678,1092,134,139.8629168,11.78029613,16
569,1093,136,133.8945445,11.25614471,8
213,1095,141,147.4979339,11.75777256,9
106,1096,166,165.5716895,12.14332603,3
156,1099,160,151.4870993,14.28048646,24
241,1100,165,162.3443332,12.76949372,1
702,1100,124,139.7406699,10.98452428,25
485,1101,144,150.6505017,12.40069365,6
608,1101,129,133.2935022,10.9897652,21
63,1102,165,154.2356784,12.5771192,-6
502,1102,144,146.8860927,12.50144424,-1
566,1102,150,147.3796664,12.86458501,16
310,1106,126,131.5135422,11.3657009,21
349,1106,127,137.3125972,12.77072926,19
576,1106,157,147.4588071,11.56513179,14
249,1109,149,147.6396166,12.12632741,-1
338,1109,124,139.7032622,11.93398419,14
419,1111,146,133.3709199,12.714673,21
394,1113,129,131.0369108,12.39664191,25
713,1113,134,138.3207237,11.31661761,8
780,1114,148,147.4907621,9.91761963,-7
220,1116,154,146.5896657,13.04444446,1
439,1116,152,134.8931465,11.3505249,8
248,1117,126,145.9598863,13.12178698,1
506,1118,133,147.2384519,11.76096629,2
668,1118,135,137.2118708,10.77554245,29
103,1119,153,155.8267148,12.3746761,2
140,1119,153,149.2883379,12.4245157,21
584,1119,139,135.7148453,11.9700973,19
381,1120,149,133.1346633,11.5817968,30
763,1120,134,141.7130435,11.87127384,1
580,1121,139,140.3149171,11.58190856,8
792,1121,141,144.8352043,11.78911978,20
704,1122,149,140.293653,12.06206525,20
225,1123,152,158.6851595,14.08235784,-5
36,1124,132,149.4401089,13.80828675,5
485,1124,134,150.6505017,12.40069365,6
562,1124,102,146.4650073,12.95960657,4
245,1127,169,167.9338061,14.04126525,-3
591,1127,122,133.0942207,10.80352056,26
444,1130,124,127.3329601,11.52190075,16
513,1130,137,149.0662177,13.03614686,4
219,1131,150,154.497555,13.23984279,0
585,1131,132,138.4226295,11.67174989,15
71,1132,154,158.3722067,12.47578994,-8
44,1134,153,156.3614953,14.42921688,7
421,1134,128,130.8985788,11.14819767,22
437,1134,112,122.7234957,10.68763958,11
105,1135,161,161.3524664,12.00021094,4
261,1136,170,162.8026549,15.77974938,4
722,1136,149,143.6810176,12.6176407,21
248,1137,83,145.9598863,13.12178698,1
209,1138,161,154.1025595,12.07064157,0
470,1138,122,128.9831844,11.04198697,10
377,1139,127,136.8225299,11.53318565,24
670,1139,171,146.1532928,13.29324604,25
579,1140,148,152.9274599,13.58003819,15
258,1145,137,142.3249391,12.95713501,0
613,1145,143,140.6692876,11.38949786,19
190,1146,168,165.1070597,14.18910535,0
210,1146,151,146.3213744,12.49045403,3
614,1146,135,136.1401548,11.66404127,21
396,1147,168,142.1334702,14.70209877,25
255,1151,168,165.6633958,11.98050231,0
306,1151,170,154.1877627,15.75150935,18
383,1152,150,145.4414081,13.67306975,30
339,1153,145,139.6171783,12.95794179,15
76,1154,174,168.3818182,15.58146701,9
99,1154,149,156.295082,13.13780462,2
145,1154,141,149.2709114,14.4985903,20
308,1154,136,144.3101737,12.60303292,8
480,1156,139,147.7496439,11.60891923,8
573,1156,144,152.611755,12.40211712,26
522,1157,153,141.2027266,11.63644116,0
407,1158,170,156.4071856,15.57675449,17
677,1159,170,160.3102482,14.35365755,16
713,1160,106,138.3207237,11.31661761,8
186,1163,178,159.4518037,15.15766497,11
306,1163,178,154.1877627,15.75150935,18
784,1163,153,149.6263323,12.60163411,8
753,1164,135,141.4077817,11.09317262,-1
658,1165,132,140.3690023,11.58462727,26
594,1168,164,150.4772932,11.49328746,19
458,1169,161,163.0935987,9.454793552,-5
357,1171,167,152.4189935,13.0507545,26
454,1172,159,144.9427046,11.92273943,3
779,1172,123,134.8043947,10.76938526,-4
114,1173,184,167.6388416,15.09870358,13
235,1173,171,162.9964758,15.58666385,4
61,1174,170,165.848329,15.05960823,6
240,1175,171,163.9232082,15.26205563,
511,1175,141,148.0454387,12.68964676,5
398,1176,145,151.7238112,12.16203495,23
611,1176,135,139.5548545,11.06759033,31
264,1179,166,159.351341,16.0655131,5
120,1181,178,160.6370848,14.20895548,20
340,1181,150,151.2438725,13.55095486,16
817,1181,135,136.4993987,11.22162862,7
17,1182,132,135.2583047,10.10541781,17
417,1182,148,136.3214719,12.10536233,20
753,1182,124,141.4077817,11.09317262,-1
785,1182,138,145.611138,11.77943535,3
424,1183,137,133.2035637,11.91873469,22
95,1184,154,157.7890625,12.71941108,3
275,1184,139,140.5686783,11.93234551,5
668,1185,128,137.2118708,10.77554245,29
84,1186,150,154.0247295,13.88771499,0
574,1186,133,136.1698915,11.47560906,17
654,1186,132,143.2450871,11.95366601,23
188,1188,164,159.9779099,15.06375379,10
485,1189,158,150.6505017,12.40069365,6
142,1190,170,163.4546314,16.73681813,21
318,1192,131,146.0843069,12.86701838,17
346,1192,164,152.111976,13.12989136,20
350,1192,139,134.3880699,12.08442408,25
17,1194,139,135.2583047,10.10541781,17
382,1195,162,151.6675138,14.59635934,23
563,1195,145,152.8030903,13.5358046,8
16,1196,131,143.0171329,12.58336786,23
119,1196,172,162.357193,13.63178779,16
669,1196,167,154.3420411,14.12445141,28
607,1197,129,138.6397466,11.31168527,21
639,1197,144,141.5268435,11.34375738,25
638,1198,134,133.9193217,12.06376095,26
770,1198,148,148.2014828,11.51102663,-1
66,1200,154,151.6160584,13.02983737,1
290,1202,158,154.6904594,11.93482177,9
582,1202,136,141.53125,11.93411586,14
690,1202,129,140.9237231,11.80258488,19
525,1206,136,136.505753,11.83179622,-4
484,1207,142,135.808958,11.43509726,5
628,1209,124,134.6153846,10.99814806,24
644,1209,137,134.0286275,11.46109976,26
718,1210,170,159.2452147,12.76084159,9
561,1211,140,148.3965368,12.80891065,6
339,1212,138,139.6171783,12.95794179,15
509,1212,165,159.5567686,12.79447331,2
530,1212,149,142.1497076,11.77965333,-2
532,1214,172,159.0066086,12.30621232,-2
774,1214,152,140.6763314,11.35619574,0
128,1216,168,166.6530899,13.02963876,32
135,1217,173,155.7290363,15.85348536,24
506,1218,132,147.2384519,11.76096629,2
372,1219,156,140.7526602,12.38829208,34
493,1220,136,145.5803903,11.84704294,3
