event_id,altitude_change_past_300_seconds,altitude_change_past_600_seconds,heart_rate_stop,avg_hr,avg_speed
44,0.6,-1,172,156.3614953,14.42921688
101,0.6,-7.8,144,169.8038741,12.94325956
123,0.6,1,164,143.6781726,12.0574571
125,0.6,2.2,142,157.0535588,12.17706216
134,0.6,18.2,151,152.8026735,12.44712914
155,0.6,0.6,160,158.3825257,14.49656564
156,0.6,3.6,163,151.4870993,14.28048646
238,0.6,-2.4,161,152.7323232,13.88891943
255,0.6,-1,178,165.6633958,11.98050231
264,0.6,-3.2,166,159.351341,16.0655131
272,0.6,-3.2,134,141.2669718,12.93716407
287,0.6,0.4,148,142.0402145,13.38914316
310,0.6,3,128,131.5135422,11.3657009
312,0.6,0.6,138,136.8146311,11.85785319
331,0.6,-8.8,143,144.6890424,12.25198697
341,0.6,-7.2,149,150.940133,13.51946608
359,0.6,-5.2,143,144.0622407,12.13536281
378,0.6,-10.8,125,132.073571,12.36014669
393,0.6,5.6,152,143.0461049,12.49604833
400,0.6,-1.4,148,124.564346,11.27125633
445,0.6,-5.6,122,136.8441128,12.01349353
449,0.6,10.2,139,147.0018645,12.62140087
607,0.6,0,129,138.6397466,11.31168527
615,0.6,-9.8,131,141.8532533,11.53285722
617,0.6,0.6,156,148.2345854,11.00028567
680,0.6,0.6,147,141.4230977,12.32863616
748,0.6,-1.4,158,150.2074468,12.52447755
812,0.6,-5,132,138.2446853,12.01709112
823,0.6,2.4,152,138.5452236,12.08530976
5,0.8,0.8,162,158.4160679,13.0988873
35,0.8,1,133,141.7006481,12.15138275
106,0.8,-1.8,166,165.5716895,12.14332603
109,0.8,0.8,161,156.8921371,12.33787658
111,0.8,-7,162,164.2467153,13.16230161
133,0.8,5.6,163,160.0920716,13.30483857
135,0.8,0,170,155.7290363,15.85348536
138,0.8,3.6,160,156.9331976,15.20062974
156,0.8,2,139,151.4870993,14.28048646
164,0.8,-1.2,166,163.1516252,14.59060607
175,0.8,1.8,160,148.86,13.49623862
194,0.8,-6.4,163,163.5526427,12.78700615
194,0.8,2.8,167,163.5526427,12.78700615
237,0.8,-0.2,154,138.6553641,12.05199956
244,0.8,1,155,150.1240135,13.03189448
260,0.8,3.4,139,152.1223502,12.73178309
270,0.8,0.8,165,167.7809446,14.48968734
278,0.8,-5.2,141,141.5782774,12.85951008
279,0.8,-4.2,140,145.2683616,13.05604322
302,0.8,6.2,132,146.9779769,12.84908264
303,0.8,1,163,149.6460797,12.66235112
353,0.8,3.4,131,134.2844542,11.32606439
430,0.8,-11.8,126,133.4275643,12.15925569
445,0.8,-4.8,137,136.8441128,12.01349353
562,0.8,6.6,102,146.4650073,12.95960657
566,0.8,15.4,143,147.3796664,12.86458501
585,0.8,-0.6,128,138.4226295,11.67174989
660,0.8,11.6,144,151.977494,13.65589691
681,0.8,3.8,155,150.8111965,12.82400132
688,0.8,3.4,148,148.2147947,11.53261943
695,0.8,3.6,152,146.3031693,12.03821431
717,0.8,0.2,134,142.2307025,11.71266025
825,0.8,0.8,150,151.7671233,11.18817722
831,0.8,-0.4,131,143.3188406,11.41569012
19,1,-2,102,147.1717105,11.82261848
29,1,0.2,109,152.5630281,12.54418169
34,1,1,152,136.75,13.32803571
37,1,5.6,160,149.6513761,13.31589369
43,1,1,156,154.2322893,12.37423998
85,1,-2.2,156,150.8939567,13.23366773
96,1,-6,166,163.5007496,13.8260468
226,1,1.6,155,158.4130627,14.21131176
239,1,-4,161,143.7649805,13.2274198
239,1,-0.2,149,143.7649805,13.2274198
263,1,20.4,137,141.4714202,12.22440919
281,1,-1.8,121,126.4245283,10.94288724
369,1,-6.2,141,149.1462552,13.21641813
370,1,2,142,137.6782462,12.72839071
395,1,0.8,143,139.4363434,12.67752791
410,1,0.2,145,146.1625045,13.67847089
417,1,-4.2,148,136.3214719,12.10536233
436,1,-4.6,140,145.2131404,12.81763535
438,1,-0.2,166,142.9070175,14.10274412
471,1,0.4,165,149.5601323,12.30951238
476,1,-5.6,154,139.2009536,12.12095616
571,1,-11.6,137,147.063004,11.83610958
589,1,-9.6,122,140.4366293,11.20080284
624,1,-9.2,145,137.5638186,11.45548291
641,1,-3.4,125,134.0667441,11.71085955
654,1,10,138,143.2450871,11.95366601
654,1,2,141,143.2450871,11.95366601
657,1,5.6,156,148.8694648,11.7695663
663,1,-0.8,156,157.7307745,12.37343112
722,1,7.8,151,143.6810176,12.6176407
728,1,1,167,149.3596533,11.47300241
807,1,4.4,118,144.3365931,12.68920505
813,1,-5.6,167,150.6745016,13.36424528
817,1,11.6,135,136.4993987,11.22162862
8,1.2,-1.8,158,152.7655875,14.02158129
147,1.2,2.8,176,168.9962121,14.63450568
216,1.2,1.2,194,165.2325777,14.91045945
278,1.2,-2.8,132,141.5782774,12.85951008
301,1.2,6.2,138,141.4507175,11.53964017
307,1.2,-19.2,147,143.5063902,12.4572761
331,1.2,1.2,155,144.6890424,12.25198697
338,1.2,0.4,128,139.7032622,11.93398419
379,1.2,-3.4,136,112.8872215,10.26521746
379,1.2,1.2,103,112.8872215,10.26521746
396,1.2,0.8,165,142.1334702,14.70209877
451,1.2,9.4,149,145.9603524,13.35084978
476,1.2,5.2,140,139.2009536,12.12095616
535,1.2,25.2,156,140.9521853,10.95394701
574,1.2,19.4,133,136.1698915,11.47560906
576,1.2,5.2,149,147.4588071,11.56513179
583,1.2,18.8,125,150.2539219,12.86167968
617,1.2,10,156,148.2345854,11.00028567
644,1.2,-19.6,138,134.0286275,11.46109976
657,1.2,1,148,148.8694648,11.7695663
704,1.2,3.2,149,140.293653,12.06206525
776,1.2,-0.4,123,135.3754181,9.687229766
30,1.4,1.4,166,148.2611895,12.5410867
148,1.4,8.8,145,149.2040956,13.4606015
214,1.4,2,155,157.4463547,14.27044563
237,1.4,4,145,138.6553641,12.05199956
238,1.4,1.4,157,152.7323232,13.88891943
243,1.4,-1.8,132,151.7248996,13.3635759
243,1.4,1.4,165,151.7248996,13.3635759
248,1.4,2.8,159,145.9598863,13.12178698
254,1.4,-1.2,165,159.852289,12.26502353
301,1.4,1.4,134,141.4507175,11.53964017
316,1.4,-1,135,138.1152882,13.69386767
322,1.4,1.8,141,144.7227969,12.52358974
338,1.4,0.2,124,139.7032622,11.93398419
355,1.4,4.2,134,135.5260516,12.38773078
359,1.4,1.2,150,144.0622407,12.13536281
407,1.4,4.2,173,156.4071856,15.57675449
428,1.4,1.8,150,142.9906617,12.51455469
548,1.4,-2.6,127,141.6140896,12.05714685
559,1.4,32.8,147,151.0621741,12.40170968
580,1.4,19.4,139,140.3149171,11.58190856
626,1.4,15,96,154.7532391,12.24782259
632,1.4,2.4,148,159.4849878,12.54627363
664,1.4,-4.2,155,139.7860418,11.2361135
755,1.4,0.4,137,143.8334201,12.32377449
764,1.4,-1,147,145.877836,11.82033961
817,1.4,1.4,155,136.4993987,11.22162862
3,1.6,0.8,177,156.4921384,13.42871132
37,1.6,2,160,149.6513761,13.31589369
37,1.6,2.2,162,149.6513761,13.31589369
70,1.6,11,116,154.745886,13.25632251
85,1.6,7,158,150.8939567,13.23366773
125,1.6,-17.8,155,157.0535588,12.17706216
138,1.6,2.4,173,156.9331976,15.20062974
165,1.6,-4.4,155,147.4274648,13.69418213
184,1.6,6.8,161,158.9580654,13.20138921
239,1.6,1.2,155,143.7649805,13.2274198
248,1.6,10.2,147,145.9598863,13.12178698
264,1.6,4.4,161,159.351341,16.0655131
280,1.6,-0.2,152,152.5008741,14.49542986
289,1.6,-6,149,143.3810538,12.60505609
306,1.6,-6,176,154.1877627,15.75150935
318,1.6,28.8,125,146.0843069,12.86701838
337,1.6,-2.4,160,148.3453423,12.99541862
371,1.6,4,123,137.5323569,12.34864601
379,1.6,1.8,113,112.8872215,10.26521746
387,1.6,0,136,136.7578046,12.10413353
407,1.6,3,175,156.4071856,15.57675449
438,1.6,1,108,142.9070175,14.10274412
443,1.6,5.2,131,133.1828645,11.33681893
480,1.6,19.6,147,147.7496439,11.60891923
506,1.6,12.8,133,147.2384519,11.76096629
553,1.6,6.2,143,144.797976,13.41921724
557,1.6,-7.4,130,133.4164692,11.77501777
622,1.6,-18.6,141,155.4139665,11.09991419
654,1.6,8,146,143.2450871,11.95366601
692,1.6,0.2,133,129.5729043,11.351641
696,1.6,7,139,147.1171623,12.32862888
703,1.6,5,134,141.7186188,11.04527541
776,1.6,-0.8,107,135.3754181,9.687229766
795,1.6,1.6,173,146.2261249,11.43082635
24,1.8,1.8,175,154.3619925,12.14122743
26,1.8,9.4,158,160.8444993,14.19130155
28,1.8,-2.8,159,152.5938117,14.02277972
44,1.8,-50,158,156.3614953,14.42921688
63,1.8,4.2,165,154.2356784,12.5771192
74,1.8,1.8,164,159.8856224,14.2933593
151,1.8,1.8,164,158.156172,12.77093859
167,1.8,4.4,162,158.0290598,13.51426506
209,1.8,-14.6,162,154.1025595,12.07064157
215,1.8,13.2,145,151.8104396,12.71019956
239,1.8,-1.6,120,143.7649805,13.2274198
241,1.8,2.8,151,162.3443332,12.76949372
244,1.8,1.8,150,150.1240135,13.03189448
251,1.8,1.8,164,159.9406667,11.41667121
255,1.8,-1,167,165.6633958,11.98050231
344,1.8,-3.2,150,141.5603472,12.9096
355,1.8,15,130,135.5260516,12.38773078
359,1.8,6.4,143,144.0622407,12.13536281
429,1.8,2,146,141.8463995,13.40825331
438,1.8,-1.6,164,142.9070175,14.10274412
439,1.8,-1.6,152,134.8931465,11.3505249
466,1.8,0.6,182,151.4891097,13.72228109
483,1.8,-3.2,104,142.6484065,12.67416286
572,1.8,-6.6,131,139.7391823,11.65189091
576,1.8,-7.2,141,147.4588071,11.56513179
585,1.8,-1.8,132,138.4226295,11.67174989
636,1.8,1.2,121,137.8762353,11.6657568
662,1.8,-1.4,132,127.1428073,10.84690157
692,1.8,1.4,127,129.5729043,11.351641
728,1.8,1.2,155,149.3596533,11.47300241
757,1.8,3.6,136,143.7619048,11.47516384
785,1.8,11.4,144,145.611138,11.77943535
808,1.8,11,147,148.3564785,12.0847347
825,1.8,14.8,135,151.7671233,11.18817722
4,2,-2,151,149.4106115,12.51918142
5,2,2,144,158.4160679,13.0988873
6,2,7,173,144.8876781,14.83615977
63,2,-5.6,154,154.2356784,12.5771192
135,2,-4.4,167,155.7290363,15.85348536
144,2,-6.2,173,154.9451567,13.99220513
243,2,-2.4,155,151.7248996,13.3635759
258,2,4.4,132,142.3249391,12.95713501
288,2,-2,163,162.7692892,13.21799453
290,2,-0.6,159,154.6904594,11.93482177
306,2,-53.4,162,154.1877627,15.75150935
319,2,2,164,139.4069952,12.14284781
328,2,2.8,145,155.2241379,14.00807055
351,2,2.4,156,162.3053333,12.159984
356,2,-5.8,140,149.4066038,14.5269583
393,2,1,149,143.0461049,12.49604833
401,2,-27,160,145.7766583,13.70208161
405,2,4.6,134,124.305033,11.00503162
412,2,3,135,144.6958002,13.07706943
449,2,-3.4,153,147.0018645,12.62140087
465,2,5.2,128,132.7483547,11.49108041
480,2,-8.8,119,147.7496439,11.60891923
497,2,-48.2,166,162.7599289,14.98121181
544,2,6.6,150,145.5403138,12.65257103
549,2,9.4,103,134.4587222,11.32200646
569,2,19.2,132,133.8945445,11.25614471
575,2,-18.8,161,154.5339196,11.58307688
578,2,-7.6,139,146.1303754,11.7712854
587,2,3,159,147.4953429,12.59395687
605,2,10,132,142.2888889,12.20021799
607,2,3.2,142,138.6397466,11.31168527
626,2,22.6,102,154.7532391,12.24782259
645,2,-11.4,165,144.8565084,12.42341305
674,2,5.6,140,141.4364833,12.19855193
684,2,-3.4,157,139.8482232,12.21068708
706,2,-8.6,163,138.0301825,11.37442695
706,2,2.6,135,138.0301825,11.37442695
713,2,-6.6,134,138.3207237,11.31661761
730,2,1,140,141.4448854,11.83667143
733,2,3.6,152,152.9987088,12.40384764
765,2,0.8,146,151.8333906,12.21837032
802,2,5.2,134,139.5852824,11.33882533
808,2,3.8,146,148.3564785,12.0847347
829,2,-5,130,138.7577065,11.68778841
831,2,-4.6,142,143.3188406,11.41569012
24,2.2,2.2,144,154.3619925,12.14122743
29,2.2,2.2,145,152.5630281,12.54418169
57,2.2,0,110,143.8517499,12.73277814
92,2.2,-1.8,156,155.2954823,12.98193407
142,2.2,32.4,173,163.4546314,16.73681813
216,2.2,2.2,161,165.2325777,14.91045945
234,2.2,-2.4,175,158.9641834,14.5399255
236,2.2,-52.6,142,151.2514286,13.91136136
237,2.2,7,145,138.6553641,12.05199956
302,2.2,6,126,146.9779769,12.84908264
304,2.2,3.6,168,165.3728949,15.38680417
320,2.2,12.4,173,154.1055156,15.44344536
339,2.2,-5.2,143,139.6171783,12.95794179
349,2.2,-18.6,144,137.3125972,12.77072926
354,2.2,-17.6,155,155.9744501,14.66009376
388,2.2,9,111,113.0173954,10.33265501
396,2.2,2.2,166,142.1334702,14.70209877
398,2.2,8.6,149,151.7238112,12.16203495
414,2.2,-1.8,134,137.0905365,12.99864268
424,2.2,-4.4,148,133.2035637,11.91873469
425,2.2,2.4,128,126.7937086,11.74841523
454,2.2,-29.6,162,144.9427046,11.92273943
579,2.2,-14.4,171,152.9274599,13.58003819
585,2.2,3.2,138,138.4226295,11.67174989
592,2.2,2.2,156,138.4963156,11.19528687
601,2.2,5.6,150,151.5185766,12.03512281
606,2.2,-5.4,130,134.6039861,11.17817192
617,2.2,1.2,156,148.2345854,11.00028567
632,2.2,-0.4,175,159.4849878,12.54627363
633,2.2,2,139,149.6162676,13.09309408
652,2.2,8.4,161,149.296372,11.77471978
681,2.2,3.8,152,150.8111965,12.82400132
686,2.2,8.2,149,143.1550305,12.26827182
688,2.2,-20.6,149,148.2147947,11.53261943
820,2.2,-10,144,142.6821809,11.93404661
76,2.4,12,174,168.3818182,15.58146701
89,2.4,-3.2,137,154.0408822,12.72914879
123,2.4,0.2,138,143.6781726,12.0574571
141,2.4,7.6,170,160.4556213,14.40799349
165,2.4,-0.8,163,147.4274648,13.69418213
239,2.4,1.2,136,143.7649805,13.2274198
243,2.4,-7.4,163,151.7248996,13.3635759
306,2.4,3.2,170,154.1877627,15.75150935
310,2.4,-6,132,131.5135422,11.3657009
310,2.4,-12.8,146,131.5135422,11.3657009
400,2.4,12.2,145,124.564346,11.27125633
420,2.4,2.4,170,157.875,22.50862941
438,2.4,-2.2,168,142.9070175,14.10274412
455,2.4,12.2,137,149.2405154,12.97530064
500,2.4,-2.4,149,141.2747902,11.87614065
506,2.4,12.2,132,147.2384519,11.76096629
564,2.4,18.8,143,146.8555766,12.53359469
630,2.4,12.8,156,146.3974215,12.85647982
643,2.4,-6.8,162,159.8023609,13.22962382
646,2.4,12.8,133,136.4680015,11.89295583
680,2.4,-2.2,148,141.4230977,12.32863616
702,2.4,6.4,141,139.7406699,10.98452428
748,2.4,-5.8,170,150.2074468,12.52447755
788,2.4,-15.6,150,154.0656852,13.69744417
794,2.4,6.4,139,136.7301455,11.03329497
3,2.6,1.2,177,156.4921384,13.42871132
14,2.6,-0.4,140,133.5092177,12.03967713
24,2.6,1.4,148,154.3619925,12.14122743
61,2.6,18.6,168,165.848329,15.05960823
84,2.6,9.4,146,154.0247295,13.88771499
126,2.6,2.6,150,164.1869424,14.06810511
128,2.6,-4.8,172,166.6530899,13.02963876
153,2.6,25.6,166,160.5744417,13.10153853
157,2.6,1.8,166,157.4129646,13.13309456
183,2.6,30.2,150,152.5792896,12.98946996
210,2.6,-14.4,155,146.3213744,12.49045403
306,2.6,2.6,172,154.1877627,15.75150935
350,2.6,6.8,139,134.3880699,12.08442408
407,2.6,-4.4,171,156.4071856,15.57675449
436,2.6,8,153,145.2131404,12.81763535
441,2.6,-4,145,138.5281583,12.63057863
486,2.6,4.4,155,145.8768376,12.18002195
500,2.6,-2.8,138,141.2747902,11.87614065
549,2.6,4.6,125,134.4587222,11.32200646
581,2.6,-12.4,142,141.8521303,12.46778256
590,2.6,21.4,152,152.2497663,11.60578486
599,2.6,-1.4,138,140.8831397,11.33928836
601,2.6,2.6,151,151.5185766,12.03512281
601,2.6,4.6,155,151.5185766,12.03512281
614,2.6,22.8,130,136.1401548,11.66404127
632,2.6,0.8,149,159.4849878,12.54627363
713,2.6,1.6,141,138.3207237,11.31661761
792,2.6,1.2,141,144.8352043,11.78911978
808,2.6,6,153,148.3564785,12.0847347
817,2.6,-27.4,132,136.4993987,11.22162862
830,2.6,2,143,145.3846463,11.80350145
16,2.8,0.8,158,143.0171329,12.58336786
27,2.8,20.4,146,142.3197851,12.18187442
35,2.8,2.8,135,141.7006481,12.15138275
104,2.8,-2.8,163,161.4797868,14.23986637
138,2.8,3.2,170,156.9331976,15.20062974
173,2.8,3,173,163.5308057,14.91091343
178,2.8,11.8,156,158.8602251,14.00897399
209,2.8,4.8,156,154.1025595,12.07064157
236,2.8,2,150,151.2514286,13.91136136
251,2.8,9.8,175,159.9406667,11.41667121
258,2.8,-13.8,152,142.3249391,12.95713501
264,2.8,9.4,166,159.351341,16.0655131
271,2.8,-0.4,166,164.1253223,12.39227317
280,2.8,6.8,151,152.5008741,14.49542986
351,2.8,0,180,162.3053333,12.159984
356,2.8,-2.4,110,149.4066038,14.5269583
357,2.8,5.4,156,152.4189935,13.0507545
359,2.8,-7.8,142,144.0622407,12.13536281
444,2.8,-2.4,151,127.3329601,11.52190075
456,2.8,2.4,133,145.5489596,11.80942215
480,2.8,30.4,152,147.7496439,11.60891923
483,2.8,2.8,88,142.6484065,12.67416286
565,2.8,10.6,149,143.8994073,12.31715324
578,2.8,7.4,138,146.1303754,11.7712854
591,2.8,-3.8,132,133.0942207,10.80352056
612,2.8,-0.8,167,152.6090555,11.82362162
646,2.8,2.8,174,136.4680015,11.89295583
670,2.8,11.2,160,146.1532928,13.29324604
681,2.8,-7,175,150.8111965,12.82400132
717,2.8,1.8,141,142.2307025,11.71266025
753,2.8,32.2,146,141.4077817,11.09317262
832,2.8,-11.2,133,138.5223325,11.34720803
835,2.8,2.8,88,154.8328321,12.8137994
4,3,-1.6,162,149.4106115,12.51918142
13,3,3.6,175,143.8639944,12.11354875
19,3,3,122,147.1717105,11.82261848
19,3,-0.4,130,147.1717105,11.82261848
128,3,-1,180,166.6530899,13.02963876
167,3,13.4,148,158.0290598,13.51426506
167,3,-1.8,158,158.0290598,13.51426506
206,3,-0.4,147,152.0646617,12.47342941
223,3,-10.4,133,149.686976,12.9575128
245,3,3,166,167.9338061,14.04126525
253,3,8.4,162,155.6612815,12.38155031
263,3,2,132,141.4714202,12.22440919
264,3,5.4,163,159.351341,16.0655131
265,3,-18,150,149.8431973,14.19612598
268,3,3,169,164.63,13.720212
287,3,3,155,142.0402145,13.38914316
299,3,-138.4,125,153.7496635,12.55786018
354,3,4.2,168,155.9744501,14.66009376
359,3,9.6,146,144.0622407,12.13536281
363,3,7.4,129,155.973672,12.49158788
373,3,4.4,136,132.5454545,12.06299561
391,3,-4,163,151.6929873,13.66343523
416,3,-5,135,127.1783701,11.82878073
444,3,11.8,123,127.3329601,11.52190075
448,3,5.4,124,131.3169919,11.41928567
490,3,-3.2,152,151.4542564,12.62012109
569,3,15,134,133.8945445,11.25614471
580,3,-3.2,133,140.3149171,11.58190856
618,3,-1,145,135.9792403,11.02112814
669,3,5.8,170,154.3420411,14.12445141
832,3,13.6,144,138.5223325,11.34720803
832,3,-5.2,140,138.5223325,11.34720803
14,3.2,-3.4,138,133.5092177,12.03967713
19,3.2,-25,158,147.1717105,11.82261848
137,3.2,-0.8,180,165.3229833,13.99224219
143,3.2,-7.4,163,160.6253937,13.9156329
150,3.2,6.2,161,145.2134213,12.81181611
187,3.2,-10,169,162.845843,13.63758256
252,3.2,3.2,166,142.3891695,12.61661597
271,3.2,2.8,168,164.1253223,12.39227317
281,3.2,-1,133,126.4245283,10.94288724
289,3.2,-9.4,146,143.3810538,12.60505609
291,3.2,0.2,170,165.6520651,13.22159099
296,3.2,13.8,153,151.6664204,13.10634239
300,3.2,9.8,140,146.0566887,11.78774508
306,3.2,-4.2,170,154.1877627,15.75150935
359,3.2,5.4,157,144.0622407,12.13536281
367,3.2,4.8,154,145.1557377,12.23394552
446,3.2,-8.8,134,134.9049787,12.17770945
461,3.2,-17,155,141.7818182,11.67475304
482,3.2,13.2,134,145.0674258,12.56726017
517,3.2,2.8,140,143.3679171,12.61819785
561,3.2,1.6,135,148.3965368,12.80891065
571,3.2,0.4,143,147.063004,11.83610958
576,3.2,13.2,150,147.4588071,11.56513179
576,3.2,-3.2,136,147.4588071,11.56513179
581,3.2,7.8,146,141.8521303,12.46778256
581,3.2,-21.2,141,141.8521303,12.46778256
658,3.2,2.6,138,140.3690023,11.58462727
664,3.2,-4,143,139.7860418,11.2361135
677,3.2,14.8,164,160.3102482,14.35365755
753,3.2,6,148,141.4077817,11.09317262
780,3.2,-17.8,148,147.4907621,9.91761963
784,3.2,6,153,149.6263323,12.60163411
138,3.4,3.4,175,156.9331976,15.20062974
207,3.4,5.2,158,157.676485,12.70128778
239,3.4,-5,155,143.7649805,13.2274198
241,3.4,7.4,164,162.3443332,12.76949372
263,3.4,0.4,140,141.4714202,12.22440919
316,3.4,1,126,138.1152882,13.69386767
318,3.4,-8.2,144,146.0843069,12.86701838
383,3.4,3.6,150,145.4414081,13.67306975
403,3.4,-1.2,139,147.4767559,11.47452658
428,3.4,11,166,142.9906617,12.51455469
437,3.4,-16.8,124,122.7234957,10.68763958
448,3.4,5.2,119,131.3169919,11.41928567
483,3.4,0,157,142.6484065,12.67416286
533,3.4,4.4,141,158.5878824,13.82946587
535,3.4,-3.4,121,140.9521853,10.95394701
557,3.4,13,129,133.4164692,11.77501777
601,3.4,2.8,147,151.5185766,12.03512281
634,3.4,-3,146,144.26726,12.5807642
640,3.4,-1.8,153,146.7283455,12.12308369
657,3.4,0,141,148.8694648,11.7695663
667,3.4,-8.4,165,148.4574326,12.18129512
682,3.4,-0.6,150,144.9135063,11.54548503
692,3.4,-3.2,129,129.5729043,11.351641
694,3.4,6.4,132,141.2464205,11.63201914
753,3.4,5.4,135,141.4077817,11.09317262
826,3.4,-9.2,145,141.0436469,12.08379631
37,3.6,16.4,151,149.6513761,13.31589369
96,3.6,-0.8,151,163.5007496,13.8260468
153,3.6,12.2,162,160.5744417,13.10153853
163,3.6,-0.6,167,161.2394708,14.59632149
172,3.6,16.4,169,155.8322034,13.4239973
174,3.6,-2.2,162,162.3820173,13.14627218
189,3.6,42,169,156.69383,13.87056112
193,3.6,3.6,160,161.2054846,12.37472425
216,3.6,-0.6,164,165.2325777,14.91045945
238,3.6,6,122,152.7323232,13.88891943
239,3.6,9.6,143,143.7649805,13.2274198
242,3.6,3.6,167,155.4660422,11.70505222
243,3.6,8.4,152,151.7248996,13.3635759
253,3.6,4,165,155.6612815,12.38155031
258,3.6,4.6,157,142.3249391,12.95713501
264,3.6,3.6,145,159.351341,16.0655131
283,3.6,0,169,156.2475655,15.77736404
302,3.6,-10.8,145,146.9779769,12.84908264
317,3.6,-15.6,132,135.8016194,12.00831255
341,3.6,-5.2,132,150.940133,13.51946608
431,3.6,3.6,137,129.8381743,10.48406426
439,3.6,-1.6,125,134.8931465,11.3505249
496,3.6,11,163,155.1664342,13.77065774
538,3.6,10.2,151,153.9642737,11.98583588
556,3.6,3.6,153,142.2152847,11.99152638
585,3.6,-3.6,136,138.4226295,11.67174989
602,3.6,-6.2,163,153.4196429,12.20600078
612,3.6,-9.6,165,152.6090555,11.82362162
614,3.6,2.2,156,136.1401548,11.66404127
618,3.6,-0.2,129,135.9792403,11.02112814
624,3.6,-4.6,136,137.5638186,11.45548291
638,3.6,7.2,139,133.9193217,12.06376095
644,3.6,-5.2,137,134.0286275,11.46109976
655,3.6,12,148,137.9701428,11.2655031
665,3.6,5.8,149,143.5741643,12.3166114
667,3.6,7.8,162,148.4574326,12.18129512
667,3.6,7.6,172,148.4574326,12.18129512
821,3.6,-1.4,140,138.7921609,11.80433966
138,3.8,-27.6,159,156.9331976,15.20062974
139,3.8,-3.2,149,144.840143,11.86575628
142,3.8,3.8,169,163.4546314,16.73681813
249,3.8,-7.6,147,147.6396166,12.12632741
276,3.8,-1.4,146,144.846901,12.84752081
318,3.8,-4.2,149,146.0843069,12.86701838
348,3.8,-7.4,146,146.9683327,13.272676
385,3.8,35.8,136,148.2893543,14.19464921
396,3.8,10.8,167,142.1334702,14.70209877
403,3.8,11.8,153,147.4767559,11.47452658
438,3.8,2.4,169,142.9070175,14.10274412
439,3.8,-23.8,162,134.8931465,11.3505249
475,3.8,3.8,148,137.0305677,13.4123738
484,3.8,1,135,135.808958,11.43509726
570,3.8,4.4,127,136.3950348,11.05964758
580,3.8,14.8,131,140.3149171,11.58190856
594,3.8,6,164,150.4772932,11.49328746
603,3.8,7.6,128,134.8995357,11.0924358
647,3.8,1.4,148,137.2684373,11.70552419
657,3.8,7,146,148.8694648,11.7695663
662,3.8,5.2,134,127.1428073,10.84690157
671,3.8,12.2,133,132.0570583,11.17135841
672,3.8,-3.6,137,142.270775,11.58851653
708,3.8,4.8,138,138.7173469,11.70572557
710,3.8,-2,136,139.8891844,11.91775053
797,3.8,9.2,174,147.2979777,12.02068675
50,4,6.2,92,150.2420382,12.97113529
56,4,-7.6,151,153.9415496,13.09210304
65,4,4,155,144.4270463,9.956165125
126,4,6.4,172,164.1869424,14.06810511
170,4,12.8,156,157.6615484,13.38827977
186,4,4,160,159.4518037,15.15766497
209,4,-0.6,162,154.1025595,12.07064157
213,4,7.6,141,147.4979339,11.75777256
328,4,-1.2,150,155.2241379,14.00807055
336,4,-3.6,140,138.2307692,12.29114446
340,4,5,162,151.2438725,13.55095486
435,4,4,180,169.0320856,12.39204706
503,4,4,167,142.2708694,12.55989872
522,4,11.4,141,141.2027266,11.63644116
523,4,-18.2,160,155.1325681,13.32755587
557,4,6.8,123,133.4164692,11.77501777
572,4,11.2,138,139.7391823,11.65189091
573,4,4.8,139,152.611755,12.40211712
589,4,3.4,148,140.4366293,11.20080284
594,4,-9.2,165,150.4772932,11.49328746
601,4,-4.2,140,151.5185766,12.03512281
602,4,6.4,157,153.4196429,12.20600078
611,4,-5.4,151,139.5548545,11.06759033
615,4,-0.2,137,141.8532533,11.53285722
617,4,-8.6,152,148.2345854,11.00028567
651,4,7.2,143,146.0484689,11.14136702
654,4,4,167,143.2450871,11.95366601
669,4,10.2,169,154.3420411,14.12445141
672,4,8.2,132,142.270775,11.58851653
674,4,-7.8,133,141.4364833,12.19855193
690,4,-11.8,135,140.9237231,11.80258488
769,4,7.8,147,130.3586767,11.30669739
776,4,6.4,143,135.3754181,9.687229766
790,4,-7.2,144,144.8881154,12.26387529
800,4,5,148,153.1344095,12.84634902
803,4,9.6,133,135.4876777,10.88275905
821,4,23.2,154,138.7921609,11.80433966
6,4.2,3.2,165,144.8876781,14.83615977
17,4.2,-11.4,163,135.2583047,10.10541781
86,4.2,35,153,156.4048641,13.65217854
110,4.2,4.2,158,156.9107143,14.20249176
239,4.2,5.8,144,143.7649805,13.2274198
257,4.2,-6.4,144,147.5862228,12.0639828
280,4.2,-2.8,152,152.5008741,14.49542986
282,4.2,7.6,151,146.4289793,13.58297239
333,4.2,3.6,168,151.2302826,13.80920219
350,4.2,3,133,134.3880699,12.08442408
449,4.2,-5,157,147.0018645,12.62140087
547,4.2,1.6,138,160.2321083,11.88356867
563,4.2,10.2,155,152.8030903,13.5358046
617,4.2,4.6,153,148.2345854,11.00028567
635,4.2,-3.6,149,144.6788775,12.29004624
657,4.2,5,141,148.8694648,11.7695663
663,4.2,6.4,168,157.7307745,12.37343112
669,4.2,-4.2,135,154.3420411,14.12445141
669,4.2,-1.8,160,154.3420411,14.12445141
691,4.2,-3.4,151,154.3849733,13.05931359
692,4.2,2.6,132,129.5729043,11.351641
727,4.2,-1.2,142,137.8006536,11.06198487
768,4.2,0.8,142,143.459102,11.37431528
